review_text,rating
Muito bom o celular o atendimento top entrega rápida,4
Tem hora que demora mto pra obedecer os comando do controle remoto.,2
"Não recebi o produto, veio em uma caixa toda ferrada onde já indicava um produto bem danificado, voltou no mesmo caminhão q veio, quero outro produto ou o dinheiro de volta!! Achei que pelo conceito da loja poderia comprar sem essa insatisfação toda que estou tendo! Quero um produto que realmente seja novo ou o meu dinheiro de volta!  Grata",1
TV linda e o produto chegou no prazo estimado. Imagem perfeita e o som cristalino.,5
"Produto bom,chegou antes do previsto Recomendo!!!!!",4
"Usei uma vez só, ainda não dá para avaliar bem, mais gostei. A única coisa que achei estranho foi a embalagem que não veio a mesma da foto que comprei, o vidro veio todo dourado com tampa dourada, sendo que o que comprei foi amarelo com tampa marrom, mais tudo bem, deve ter mudado a embalagem. Como já usei antes, fico em dúvidas se é o mesmo. Eu acho que deveria ter uma notificação de mudança de embalagem na hora de vender",3
"Chegou em 2 semanas, e é ótimo para cabelo loiro natural",4
"Ótimo produto para quase todas a sua idades, inclusive adultos!",5
"Produto bom, porém a bateria não é boa, acaba rápido.",3
"Fiquie chateada, pois sempre compro na loja virtual e infelizmente o purificador veio com o problema. Não está gelando a água.",1
"Essa grill me surpreendeu, muito boa mesmo grelha muito bem o tamanho é ótimo e a praticidade pra limpar nunca vi igual.",4
"Adorei, só achei que o manual de instruções deixa um pouco a desejar. Tive que descobri sozinha que tem que colocar pilhas nele.",4
"O produto possui ótima vazão de água, tamanho ideal para bancadas pequenas.Só não o avalio como excelente, porque o botão não funciona nos dois estágios,conforme informado. Quando se pressiona o botão, por ser um pouco rígido, já vai para o fluxo de vazão contínua de água, mas isso não prejudica o bom uso do produto. Recomendo.",4
"Produto de ótima qualidade, além de lindo. Amei !!! Recomendo!!!!",4
Produto excelente e prático. Qualidade ótima e acabamento muito bom. Fácil de instalar e usar.,5
Boa qualidade. Produto chegou em ótimas condições.,4
"Preço bom, prático e de ótima qualidade! Recomendo",5
A entrega está muito atrasada e ainda não recebi o produto,1
Comprei uma TV e chegou com defeito. Devolvi e comprei outra. Chegou com o mesmo defeito. Quando passa pelo canal 7.1 trava tudo. Só desliga tirando da tomada.,1
"Comprei para dar minha filha de natal previsão de chegar até dia 20/12, porém até hoje não recebi, minha filha está frustrada me perguntando todo dia quando vai chegar... Já liguei estou até agora aguardando retorno...",3
Produto muito bom e de qualidade .  Recomendo sim .,4
"O ropeiro chegou no prazo , porém com as portas riscadas, gostaria de trocar as peças que vieram estragadas ,mas não consegui contato com a empresa até o momento",2
O APARELHO E OTIMO SO A BATERIA QUE NAO AGUENTA CARGA POR MAIS DE 8 HORAS QUERO SABE SE A LOJA DISPONIBILIZA OUTRA BATERIA,4
"Funcionou super bem, fácil instalação, muito bom , ótima qualidade",4
"Não recebi o produto ainda, devido ao feriado da passagem de ano, o produto não chegou ainda em minhas mãos.",3
comprei 2 e quero devolver nenhum dos 2 sai agua gelada nao gostei e quero devolver obg,1
"chegou em ótimo estado, intacto mesmo a caixa da entrega estar um pouco amassada. O produto de alto desempenho, é rápido e supre minhas necessidades. A tela é grande, e o touch é muito bom, como todos os produtos da marca, apenas as câmeras são ruins.",5
Ótimo produto! Bem do jeito que esperava! Recomendo a todos!,4
"Produto de exelente qualidade, e atende muito bem as expectativas. Realmente vale a pena, eu tinha um J5 e comprei um J7 agora, ambos são ótimos celulares.",5
FALTARAM O KIT ABECEDÁRIO DE A a Z e o KIT NUMERAL DE 0 a 9.,1
Em relação ao preço o brinquedo  é muito bom.  Funciona direitinho em curta distancia.,3
Me avisarao todo momentos                              Da compra rebimento despachamento Do produto gostei muito do celular  Atendimento da loja,3
Utilizamos velas frequentemente e essa opcao é economica e de boa qualidade. Recomendo!,4
O telefone está esquentando demais no momento do carregamento e durante as ligações. Outra coisa é o sinal de telefonia que é bem ruim neste telefone. Estou passando raiva sinceramente.,2
"Recomendo , muito bom , produto melhor do que eu esperava !!!",5
"O Produto é de boa qualidade, a entrega foi rápida. A montagem requer alguns cuidados com a parte elétrica. Mas no geral gostei muito e recomendo",4
Até o momento está tudo ótimo e não tive o que reclamar!   Entrega super rápida! ;),4
"Funciona muito bem . Fácil de instalar , chegou no prazo correto .",4
"Gostei da comoda, porem tenho alguns comentarios. A comoda veio com algums arranhoes nas laterais (descascado), acredito q tenha sido na hora de embalar ou no proprio transporte e acho q deveria ter pesinho, quanto ao resto eu gostei.",3
"O Notebook foi um presente de Natal para minha filha. Nós o recebemos no dia 22/12 e, neste dia, funcionou sem problemas. No dia seguinte (23/12) o Note não ligou. Mesmo estando com a bateria carregada, só funcionava quando conectado na tomada.",1
"Fiquei surpreso com a entrega, foi muito rápido! Também estou satisfeito com o J1 é um celular simples mas cumpre o que promete, é barato e funcional. Foi minha primeira compra no site mas pretendo comprar novamente, recomendo.",5
Ótimo produto!!!!! Recomendooo!!!                        Porém minha cidade só sinal globo digital !!,4
"É um celular intermediário, por isso ele não vai ser tão bom para quem busca a excelência. Mas para quem usa somente o básico, redes sociais, tira fotos esporadicamente, enfim, para quem gosta de usar o celular de maneira básica, compensa muito! O processador dele é um pouco abaixo do esperado, inclusive o sistema até chegou a parar em alguns aplicativos, como o Instagram e o YouTube. Mas isso é até normal, tendo em vista o processador ""singelo"".  Fora isso este celular é ótimo, as câmeras são ótimas, a pegada é super confortável e ele é esteticamente lindo! Vale cada centavo dos R$800,00 que paguei. Se fosse mais caro eu já buscaria outro modelo com um processador mais avançado!  A LG está de parabéns!",4
"Imagem perfeita, era tudo o que eu queria para assistir filmes, alguns seriados e filmes que eu já tinha assistido me dão outro tipo de sensação assistindo nessa TV, até filmes e imagens antigas ficam diferenciadas, 4k é outro nível, recomendo.",5
"Produto bom, chegou bem antes do prazo. Satisfeitissima.",5
Produto bom recomendo para outras pessoas comprarem alisou o cabelo da minha esposa e ficou continuem assim...,4
aconselho aos interessados a comprar a coleção completa do Guia facil. excelente,5
"comprei e não funciona, solicitei a troca e ainda não fui atendida",1
Muito bom. Se adaptou muito bem a criança. Além de ser linda.,4
Perfeito super recomendo americanas esta de parabens entrega super rapida,5
"Minha filha amou, barbie linda. Entrega super rápida chegou antes do prazo.",4
"Boneca LOL falsa, e pela embalagem engana a gente. Tem que dizer que é falsa, comprei como original e veio uma falsa. A criança ficou chateada por ser falsa!!!",1
"quanto ao produto em si atende a necessidade, com o porém de ser tamanho único,  e ficou um pouco menor do que o necessário no calçado, poderia ir até uma numeração maior",3
Produto muito útil e prático; comprei na hora certa,5
"Excelente esponja em tamanho reduzido para aplicar corretivo na área das olheiras, funciona ainda melhor molhada!",4
Essa marca nao tem igual! Otima!! Ja uso desde meu primeiro filho. E essed potinhos valem bem mais a pena que os descartaveis.,5
"Excelente produto, cumpre o que promete..............",5
Gostei muito do produto. Recomendo plenamente. Produto chegou no prazo estipulado e nas condições de venda.,4
"Boa relação custo benefício. Esquenta bem, desliza fácil pelos cabelos, tendo um bom resultado.",3
Não vejo diferença significativa para uma sem ser 4k,3
"pessimo, o ano da moto bate com a discrição e nada combina com o antigo. só perdi meu tempo.",1
bom aparelho MAIS ainda está caro mais se abaixar vou comprar,5
Tudo perfeito bonecs bonita e de bos qualidade. Eu dei cinco estrelas mas só sairam quatro!,5
"A entrega da Americanas foi bem rápida, o produto é bonito mas só funciona se estiver na tomada, não carrega a bateria. Pedi troca e a loja prontamente recolheu o produto com defeito e vai enviar outro.",2
Excelente faz aproximadamente 3 meses que eu adquirir o aparelho e está tudo funcionando  certinho.. a bateria segura carga  mesmo...,5
"O produto é bom, porem  não tive uma boa impressão de cara, pois não vem com nenhum folheto explicativo. Também não gostei de saber em cima da hora que teria que busca-lo nos correios, pois paguei para ser entregue em minha residência. Recebi na data marca pela distribuidora.",3
Eu amei o produto recomendo pra todos independente da idade pq ela é boa pea todos que for  usar,5
"Confio muito nesta marca, porém compro quando está na promoção. Mas é ótima confio de olhos fechados.",5
Adorei o produto excelente. de bom uso. Não me arrependi de ter comprado muito util e agradavel,5
"o material é bom e forte, funciona direitinho, chegou bem rapido.",3
"O produto confere as descrições do vendedor, foi entregue sem inconveniências.",4
"Diferente do que está escrito no site e na embalagem do produyo, não serve para o novo cruze.",1
"Se não falam da bateria, quantas células e tempo de uso, é porque tem baixa duração. Cuidado compradores! Para comprar notebook que a bateria demora uma hora e meia, é melhor não comprar.",1
"Bom produto, apesar do atraso na entrega por culpa da transportadora (Atlas)",3
"Muito bom, principalmente o prazo de entrega, a qualidade no envio do produto",5
Não gostei. Muito complicado para montar e para fazer a retrolavagem. Devolvi.,1
Produto atende as necessidades. Muito bom.............................................................,4
"Gostei muito, atendeu as expectativas, ótima qualidade!",5
"O produto não tem o que falar, é muito bem feito, o que me desanimou foi o transporte, pois as laterais da caixa vieram bem amassadas. Fora isso tudo ok.",4
"Tênis bonito, não tem perfil de sneaker até pq ele não é fino, sua estrutura é bem mais larga. Qualidade boa. Tamanho normal ok. Só um porém, não curti muito o tamanho do cadarço, pq na realidade o número de furos é que menor, ou seja, no final do amarrar, o  laço fica enorme e acaba ficando meio estranho. Mas nada que não se possa dar um jeito. Fora isso. Vale a compra.",3
O fogão e excelente o problema sao os botoes que com algumas semanas de uso emperram a cada semestre tem que levar p oficina,2
"Muito Bom! Chegou antes do prazo, muito bem embalado!  Recomendo!",5
Deixa qualquer celular nessa faixa de preço no chinelo.,5
Esse produto veio com defeito no painel Digital e desde o dia 25/12/2017 já fiz várias reclamações para pedir troca do mesmo e até agora nada...por favor quero a troca do Aparelho...Grato !!!...,1
"Excelente bicicleta, muito leve. Estou adorando. Fiquei muito satisfeita com a compra.",5
"O celular é maravilhoso, mas a câmera frontal deixa a desejar, não foca, é bem ruim, mas em compensação a de traz é perfeita.",4
Minha filha não larga a baby alive . Oriduto resistente e a entrega super rápido,5
Produto muito bom.Excelente! Entrega dentro do prazo.,5
"Estou apaixonada pelo produto, ótimo custo/beneficio. A entrega foi antes do prazo.",5
"Produto muito bom . Recebi  até antes do prazo previsto. Foi dado como presente, o ganhador está contente. Um abraço, Genildo Vera Cruz/SP",4
"Amei o produto, a quantidade de pipoca por porção é otima!! Estou muito satisfeita, apaixonada pelo produto, podem comprar sem medo. A pipoca fica perfeita, e com a manteiga derretida fica top!!! Sem contar qur ela é linda, comprei a vermelha, e também estoura a pipoca rapidinho.",5
Produto muito bom de qualidade excelente para quem quer uma máquina de qualidade,3
Minha geladeira é linda! A cozinha ficou maravilhosa com o produto. Por dentro ela é bem espaçosa!,4
"Dentro do prazo, em perfeito estado de entrega!  Agradecido...",5
"ÓTIMO, PODE ADQUIRIR QUE VOCÊ NÃO IRÁ SE ARREPENDER. ""VAI POR MIM""",4
Alivia a dor e o estresse local. Dei de presente para a minha avó de 90 anos que tinha usado o meu e adorado.,4
"Comprei o produto para ser entregue dia 22/12, pois era um presente de papai noel. Dia 19/12 a transportadora informou que houve uma tentativa de entrega e que não havia ninguém em casa. Sendo que tinha. Tentei contato via telefone e internet inúmeras vezes, sem sucesso. Haviam inúmeras reclamações da transportadora na internet sobre o mesmo problema. Abri um chamado no reclame aqui e me deram o prazo de resposta depois do Natal. O que não adiantaria nada. O produto chegou antes do Natal, porém o atendimento e prestação de serviço foi péssima e fez com que eu ficasse muito insatisfeita, preocupada com o presente, corresse em shopping para procurar outra (plano B).",2
"Bom produto, atende as necessidades de uso urbano e o preço é acessível.",5
"Livro mto bom! Só peca um pouco em alguns detalhes das receitas, mas pra quem tem conhecimento ele é mto útil",5
Prático e de ótima qualidade! Atendimento da loja lcg eletro nota 10! Super recomendo,5
Não compre se for dá Up2games ela rouba seu dinheiro ! É vergonhoso como a americanas tem parceria com esse lixo de loja !,1
Gostei muito por que é fácil de ser manuseado. Facilitando o uso da máquina por qualquer pessoa. Mesmo sem prática de costura.,4
Produto de ótima qualidade e muito resistente! Recomendo a loja Lcg eletro também que fez a entrega antes do previsto. Mayara,5
"A entrega foi super rápida, o produto é um material bem fino bem leve mais é bom.",3
"Gostei muito do colchão, mas o que mais gostei é que a entrega foi muiiito rápida.Chegou em menos de uma semana.",4
"A entrega foi realizada antes do prazo, produto entregue sem avarias.  Um bom aparelho que, no meu caso, foi para o quarto de visitas. Ótimo custo-benefício!",4
"Só precisou de uma antena interna, o que facilitou a instalação",5
"O PIOR NAO COMPRE NUNCA COMPRE NESSA LOJASFASCINA COMPREI E FIQUEI NA MÃO, NAO SEI COMO UMA LOJA TAO CONCEITUADA COMO AMERICANAS ACEITA UMA LOJA TAO IRRESPONSAVEL COMO ESSA LOJASFASCINA, NAO COMPREM.",1
"Brinquedo bem acabado em seus detalhes,  entrega dentro do previsto... recomendo.",4
"gostei bastante pratico, pena que a lente escura não vem junto.",4
"Minha maleta veio faltando o adaptador do monopod (pra mim, o essencial). Enviei e-mail para encaminharem o item faltante, porém teria que devolver a maleta para eles reembolsarem. Eu de férias, comprei a maleta exatamente pq ia precisar dos acessórios. Achar que quero passar a perna neles em um item de 10,00 é ridículo. Eu paguei por ele, não é questão de valor. Mas enfim, vou comprar pq realmente não compensa devolver a maleta que no geral é bacana sim e também não tenho tempo hábil para comprar outros acessórios para minha viagem.  E para futuras compras seria interessante passar por uma conferência pra não gerar todo esse incoveniente.",2
O produto que no caso é uma bateria de celular do j2 não está segurando carga com 50% o celular desliga sozinho péssimo produto.,1
Gostei  do produto  correspondeu  as minhas expectativas!  Recomendo  o produto.,3
"Bom para que tem apertamento pois em compacta.Para quem pensa que o gosto vai fica o mesmo do churrasco feito na churrasqueira de carvão está enganado,não fica mais é boa para fazer aquele queimada de carne que você não programou.",4
"Gostei muito do produto, é de qualidade e tem bom preço.",4
Adorei o produto a entrega foi rápida jhghggjhhjjhggfgfgvg jhgfgbvh,5
Até agora não recebi o produto. O fornecedor alega que o endereço está errado. Essa justificativa não procede porque recebi normalmente outra encomenda feita com a intermediação das Lojas Americanas e o endereço fornecido é o mesmo. Não vejo absolutamente nenhuma razão para não ter recebido o produto até hoje,1
"Prezado srs responsáveis pelo site de compras da AMERICANAS . Revisem vossa maneira de LOGISTICA , pois a mesma me deixou decepcionado até o momento estourando o prazo de entrega e muito ... sem atualização de rastreio pelo site etc. Só cabe uma pergunta : ONDE ESTÁ MEU PRODUTO PAGO Á VISTA ? QUANDO E DE FATO SERÁ ENTREGUE MEU PRODUTO ? FOLMER",1
"Gostei do produto, muito bom e elegante e eficiente",4
A eficiência no serviço é a qualidade do produto está Ótimo.,5
Entrega rápida apesar de levar um tempo para emitir a NF. Recomendado,5
"Muito bom! recmomendei para um amigo, e ele comprou por aqui tambem aproveitando o Preco e a rapidez da entrega!",5
MUITO BOM DE COMPRAR DESTE VENDEDOR. PRAZOS E PREÇOS OTIMOS,5
"Muito bom, eu ameeei Chegou em perfeito estado, impecável.  Recomendo",4
"Um ótimo produto, chegou em 7 dias aqui na minha residência. Já veio carregada! Um excelente produto! Na loja está 200 reais, aqui no site comprei de 106 reais incluído o frete, parabéns lojas Americanas, sempre no topo!",5
gostei do produto muito bom recomendo o produto para quem quiser comprar,5
A TV tem o tamanho ideal para o que eu queria mas seu som seu volume é extremamente baixo. Nem qd coloquei num som amplificador ficou bom. Ficou com um chiado. Pedi o cancelamento da compra.,1
"Em vez de receber o purificador, recebi um bebedouro Polar.  Já solicitei a devolução do produto e o crédito em conta do valor.  Mas se puderem  enviar o produto correto agradeço.",1
Infelizmente não recebi o produto ate a data de hoje 02/02 comprado em 03/12...praticamente um mês depois e nada de receber o produto....decepção é a palavra...,1
"Meu aparelho veio com defeito, estou esperando vcs  tomarem um providência para solucionar, no entanto já tem quase 1 mês e vcs não resolveram nada. Estou bem decepcionada...",1
Gostei muito estou satisfeito com o produto muito obrigado.,5
"Já é a segunda cafeteira que compro, comprei novamente porque é um excelente produto...mantém sempre o café quente e fresco, sem aquele sabor de café requentado!!!",5
"Eu não entendo de secadores, só sei que esse é razoavelmente forte e até agora (3 semanas depois da compra) está funcionando perfeitamente. Infelizmente o plug que liga na tomada é uma versão estranha que não encaixa em tomada nenhuma (nem em benjamim), então você provavelmente terá que comprar um adaptador (coisa barata, uns 8 reais).",4
"Muito satisfeita com a compra do colchão, que realmente é muito bom, apesar da demora na entrega do mesmo que tinha previsão de entrega em 26/12/2017 e só o recebi em 03/01/2018 após algumas reclamações.",5
Já uso há bastante tempo por indicação do meu dentista.,5
"Comprei esse produto pra dar de presente e não recebi a mercadoria. A empresa colocou status de entregue sem entregar a mercadoria. Não comprem é furada, a empresa não honra compromissos",1
"Recebi o produto errado, com nota fiscal em nome de outra pessoa. Tudo ruim. Paguei mais caro por um produto de valor menor... Péssimo!!!!!!",1
Produto de qualidade com ótimo preço! Adorei a promoção deste copo Rocie!,5
"comprei dia 24-12 o prazo de entrega era dia 15-01-18 mas chegou hj dia 03-01 estou mega contente com a tv ela é otima, obg",5
Perfeito compra ótima sie maravilhoso entrega rápida e tudo certinho ameiiii,5
"Comprei os produtos, duas promoções (kit prancha chapinha NANO TITANIUM azul e modelador de cachos NANO TITANIUM azul). A prancha alisadora veio azul, na caixinha da Nano Titanium, porém não veio nenhuma das duas com a marca Nano Titanium, ou seja PROPAGANDA ENGANOSA!!! Os modeladores de cachos, não vieram NANO TITANIUM  e muito menos, azuis!  Estava esperando o e-mail de vocês para poder reclamar, pois o site é bem confuso para se ter um contato com a empresa, não sabia qual telefone ligar.  Espero que resolvam o meu problema, exijo que venha os produtos que foram descritos na hora da compra, pois eu comprei por causa disso... foi frustrante ser enganada por uma empresa de grande porte como vocês e receber um produto totalmente/errado diferente daquele descrito na hora da minha compra! Vale lembrar que, comprei duas promoções/kits , ou seja, eram pra vir 2 pranchas alisadoras azuis e NANO TITANIUM e 2 modeladores de cachos azuis e NANO TITANIUM.  Aguardo retorno e uma posição da empresa, pois sei e entendo dos meus direitos enquanto consumidor.   Agradeço, aguardo resposta.",1
"Produto não funciona.  2a vez que estou reclamando deste produto.  Em 10 dias se não tiver alguma novidade em relação ao estorno do valor ou dados para devolução estarei procurando o PROCON.  Att,",1
"Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",5
estou satisfeito com o produto sssssssssdddddffgghhjjjkkkk. jmmnbffcv,3
Entrega rápida e informações precisas o que garantiu a satisfação de toda família.,5
"Comprei esta panela porque confio na marca Tramontina, porém desta vez ficou a desejar... recebi o produto em dezembro, estou usando conforme recomendações lida no manual. Agora no mês de Janeiro ao lavar a panela percebi que o cabo de apoio (o menor localizado na frente da panela) esta rachado.  Já entrei em contato com a loja Americanas e foi orientada para aguardar o retorno de minha solicitação. No. PROTOCOLO 2518010807413",2
"produto potente, porem deve consumir um pouco de energia de forma significativa.",4
"Comprei ele justamente por apresentar  nas fotos os botões na cores dos supernintendo nacional/americano, mas vieram com botões coloridos como os japoneses Superfamicon.",3
"Não vale apena, pois ele resseca muito o cabelo, muito mesmo. Pelo valor do produto isso é inaceitável. há produtos no mercado que são mais baratos. Eu não compraria novamente. Um ponto positivo é que não deixa o cabelo manchado de roxo. O maior desafio de uma mulher  loira é deixar o cabelo com um aspecto saudável, e com toda certeza vai de em contro com isso. Por isso, torna-se totalmente inviável o produto.",2
Gostei do produto esta de parabéns lojas americanas com prazo de entrega do produto,4
Muito boa. a entrega e mercadoria de excelente qualidade,5
Realmente atingiu os objetivos propostos. Muito bom .,4
existe melhores nao vale a pena compre outro modelo.,2
Entrega antes da data marcada e produto em excelente estado.,5
Muito bom pode comprar Eu recomendo qualidade muito boa era o que eu precisava,4
A árvore è bonita mas na base faltam um pouco mais de galhos,2
"justo pelo preço macio nao tão peludo, satisfeito.",3
"transportadora foi infeliz desviaram o meu produto, estou muito triste com as lojas americanas não me dao uma resposta só enrolam falaram que iam retorna, retornou o carai, nem as lojas fisicas ajudam pessimo atendimento  pra min isso é uma humilhação da transportadora um celular novo nao cai do céu",1
"O jato é muito fraco, deveria ser mais potente além disso tem que colocar o aparelho no alto.",2
"Produto de ótima qualidade, pelo preço que foi adquirido pela Joval informatica, nota 10 pelo produto...",4
"gente super recomendo, o produto chegou bem antes do prazo previsto, adorei minha compra.",4
Excelente condicionador. É o meu favorito. Amo o condicionador e o shampoo. Não passo sem eles.,5
"Não recebi a mercadoria nem o dinheiro de volta. Solicitei o cancelamento por não terem entregado o produto. Não recebi resposta, nem o dinheiro, nem mercadoria.",1
"Após fazer a regulagem do produto o mesmo funcionou corretamente, e pareceu ser bem prático, mas na primeira febre do meu filho desconfiei de alguns resultados e comparando com o termômetro comum a diferença chegou a 1 grau...acho q não vale a pena.",2
Produto com ótimo preço e bom estado.recomendo podem comprar,5
"Boa tarde,como posso avaliar um produto que não recebi?Estou perplexa.",1
"Ele é super prático , cabe muito bem na bolsa. Seca bem.os cabelos. É muito bonito. Eu adorei a cor tbem.",4
"Produto muito bom, de ótima qualidade!!!! Recomendo!!!",5
Comprei este produto e funcionou 5 minutos. Mandei mensagens para a loja para fazer a troca pois a mesma possui garantia mas não obtive retorno nenhum. Muito insatisfeita com a falta de atenção.,1
"O quadro estava arranhado, garfo estava torto e rodas empenadas.",2
Estou impossibilitada de avaliar! Pois minha bancada veio com avarias e estou no aguardo da solução até agora! Desde o dia que chegou estou no aguardo da solução e não me dão nenhum retorno!,2
"Produto não sai água, nem uma semana de uso já consta que o problema é o filtro(assim diz a assistência técnica )",1
"Produto bom, cumpre o que promete só  é ruim para montar.........",3
"Entrega no prazo, deu tudo certo, só a embalagem não veio tão legal, mas tudo bem. Recomendo.",3
"Diferencial no jardim, super moderno! Recomendo a loja também que foi muito atenciosa desde o inicio",5
"Máquina que simula a máquina de lavar, faz os movimentos, pode por sabão e água que lava as pequenas roupiroupinhas que vieram na máquina. Veio tb 6 cabides e o varal. Muito lindo minha filha amou.",5
"Pedi, paguei, venceu o prazo da entrega e ainda NÃO RECEBI o produto. Na hora da compra informaram 9 dias úteis, quando finalizei já passou para 10 dias úteis. Passou o prazo e só a nota foi emitida, nem foi para transporte ainda. VOU DEVOLVER !!!!!",1
"Produto bom  , para uso domestico atende as expectativas , só achei a tela muito clara .",4
"muito util, muito util, muito util, muito util, muito util, muito util, muito util, muito util",5
"o celular trava toda, hora, e lento de mais e por ai vai, o sistema dele e lento de mais.",1
"Produto excelente, entrega rápida e muito bem embalada, valeu americanas.",5
Atendeu minhas expectativas. valeu o investimento.,5
"Produto bom, preço bom a entrega feita pela terceirizada do produto deixa a desejar.",3
"Persiana boa qualidade, entrega em bom tempo, vendedores atenciosos",3
Muito pratica e eficiente. Fácil de limpar. Se tornou um móvel em minha área de lazer...,4
"A bateria é ótima,dura dias dias ou mais, brincando.O acabamento o processador memória interna para mim muito boa e me atende.A única coisa que eu não gostei,foi o slot que só cabe um sim,e ou uma cartão de memória,ou os dois sim.A entrega foi dentro do prazo,tudo certinho,eu recomendo este smartphone e também as lojas americanas.Muito satisfeito com tudo.",5
"não recomendo, só dor de cabeça, comprei 02 kits e dentre eles veio 3 marcas diferentes, queima toda hora. optar por produto de 1 ano de garantia e por marcar nacionais",1
"O brinquedo é muito bom,porém imaginei que fosse um pouquinho maior.",4
"Não é a melhor mesa do mundo, mas não esperava isso, pois foi relativamente barata. Mas é boa sim.",3
"Quando soube que vinha com uma 1080 não pensei duas vezes, vendi meu carro e pedi empréstimo em 2 bancos pra ter essa máquina agressiva. Venho rodando League of Legends com mais de 200 fps, ganks precisos e wards bem colocadas devido ao grande poder do notebook.  Michel Toledo",5
"Amei, já recomedei para amigos, só o carrinho que é baixo. O bebê conforto é ótimo, grande e espaçoso.",3
Produto bom que atendeu as expectativas. Indico com melhor custo benefício.,3
"Apresenta tudo que é oferecido, até o momento só tenho um pouco de dúvidas sobre o quanto esquenta quando é exigido um pouco a mais, por exemplo, em jogos. Fora isso é um aparelho muito bom recomendo a compra do mesmo.",5
a loja americana estar de entrega antes do prazo produto muito bom recomendo,4
Gostaria de saber quantos dias levam para chegar ?  Domingo conta como dia útil ?,5
Pequeno compacto mais muitoooooooo eficiente. Ameiiiiiiii Recomendo,5
Desempenho muito bom. Bateria com boa duração e carregamento.,5
Ótimo Produto! Melhor Custo Beneficio; Recomendo !,4
um bom produto usarei um pouco mais pra ver se o resultado melhora.,3
Tive problemas na entrega produto veio com vidros quebrados e ate agora nenhuma resolução do problema,1
"Faço sintonia nos canais,e sempre que ligo a tv,precisa  fazer novamente! Sem sentido ter a tv que precisa sintonizar Toda vez que liga .",1
um celular simples com um preço justo para oque ofderece,3
"Esse livro é perfeito para aqueles que querem encontrar a pessoa certa, ele fala de antes, e durante o noivado, e depois, fala da conquista e tudo mais!",4
"Produto bonito, forte, montagem fácil, ótimo preço",4
"É pequeno, mas pra mim está ótimo. Me ajuda muito pra não ficar abaixando o tempo todo.",5
"Produto de ótima qualidade e entrega rápida, vale  pena.",5
"Quando vi essa promoção nem acreditei, achei que tinha até algum defeito nesse lote do produto, mas decidi arriscar e amei!! Depois comprei mais 10 pra presentear a família toda, não é todo dia que a gente vê uma oportunidade dessas...",5
Super indico esse livro!! Tem muito a acrescentar para melhor na vida!!,5
"Não entrega o que diz ser, Android defasado, sistema de sol mto fraco, imagem perde qualidade em momentos com iluminação ruim nos cantos da tela sinceramente decepcionei queira era devolver mais já abri fazer o que né",1
Minha filha adorou.  Boa qualidade. Entrega rápida tudo certo,5
"O vestido chegou super rápido, bem antes do previsto, e ficou perfeito, ótimo caimento, sem falar na leveza do tecido!",5
Excelente para quem como eu já não tem força para torcer pano.E limpa perfeitamente o chão.,5
já é a segunda compra que faço e estou muito satisfeita. Excelente!!!,4
Produto de qualidade compraria novamente minha filha amou.,5
"Data prevista de entrega 27/12 era pra ter tirado recesso, mas isto não foi avisado antes de fechar a compra, tive que abrir a loja todos os dias, mas até hoje 03/01/2018 p produto não foi entregue, comprei coisas no mercado livre e netshoes depois que comprei na americana e antes do dia 15 foi entregue, mas a americano com o nome que tem, alem de uma data estendida ainda não conseguiu cumprir seus compromissos, era pra começar o ano com produto novo atendendo os clientes, mas até agora estou sem poder trabalhar por irresponsabilidades e falta de consideração com o consumidor...",1
Prático e de ótima qualidade! Atendimento da loja lcg eletro nota 10! Super recomendo,5
Muito bom produto Recomendo Entrega rapida  Áaaaaaaaaaaaaaaaaa   Aaaaaaaaaaaaaaaaaaaa,5
"O celular é bem rápido e bonito, fiquei meses escolhendo a melhor opção para mim e ele atendeu toda as minhas expectativas até agora, só não gostei muito da questão da entrega, meu produto chegou antes do prazo (ótimo) mas meu vizinho não me avisou que tinha apanhado ele e no site de rastreabilidade dizia que nem na minha cidade estava ainda.  Fora isso, tudo bem! recomendo 100%",5
Fiz a compra no dia 5/12/2016 e infelizmente estou aguardando até hoje...03 de janeiro de 2018.  Não posso avaliar porque até hoje não recebi o produto. Achei que o mesmo chegaria até o natal mas até hoje não recebi. Uma pena. Total falta de respeito.,1
"comprei um conjunto com 10 pinceis conforme mostra a figura, e recebi apenas 7 !!!!  gostaria de saber do restante, CADÊ?/",1
Muito bom com bastante força para aspirar e o melhor é pequeno e podemos guardar em qualquer lugar.,4
"como é que conseguem deixar um copo anunciado por 1.994,20? estão vendendo por milheiro agora?",1
"Ao desembalar o produto em dezembro de 2017, verifiquei que a fabricacao é 2014.  Só consta dentro. Apesar de novo é um aparelho com 3 anos de fabricacao.",2
"Maravilhoso,super recomendo!vou comprar mais vezes com certeza.chegou tudo certinho e dentro do prazo.",5
"Produto de qualidade e entregue antes do prazo, parabéns americanas!!!",5
Recomendo compras desse modelo e na loja americanas. Preço mais baixo que a concorrencia... Entrega antes do prazo...,4
"Chegou antes do prazo. O produto é Bom, mas um tabuleiro veio com a borda amassada. Cheguei a solicitar a devolução, mas resolvi ficar com o produto.",3
